"id"	"name"
"556"	"ENSG00000171793.13"	"CTPS1"
"557"	"ENSG00000171790.15"	"SLFNL1"
"558"	"ENSG00000010803.16"	"SCMH1"
"559"	"ENSG00000204060.7"	"FOXO6"
"560"	"ENSG00000127129.9"	"EDN2"
"561"	"ENSG00000127124.14"	"HIVEP3"
"562"	"ENSG00000044012.3"	"GUCA2B"
"563"	"ENSG00000197273.3"	"GUCA2A"
"564"	"ENSG00000198815.8"	"FOXJ3"
"565"	"ENSG00000177181.14"	"RIMKLA"
"566"	"ENSG00000066185.12"	"ZMYND12"
"567"	"ENSG00000127125.8"	"PPCS"
"568"	"ENSG00000186409.14"	"CCDC30"
"569"	"ENSG00000171960.10"	"PPIH"
"570"	"ENSG00000065978.18"	"YBX1"
"571"	"ENSG00000164007.10"	"CLDN19"
"572"	"ENSG00000117385.15"	"P3H1"
"573"	"ENSG00000164008.14"	"C1orf50"
"574"	"ENSG00000283580.1"	"AC098484.3"
"575"	"ENSG00000274386.5"	"TMEM269"
"576"	"ENSG00000177868.11"	"SVBP"
"577"	"ENSG00000164010.13"	"ERMAP"
"578"	"ENSG00000164011.17"	"ZNF691"
"579"	"ENSG00000117394.20"	"SLC2A1"
"580"	"ENSG00000186973.10"	"FAM183A"
"581"	"ENSG00000117395.12"	"EBNA1BP2"
"582"	"ENSG00000243710.7"	"CFAP57"
"583"	"ENSG00000179178.10"	"TMEM125"
"584"	"ENSG00000253313.5"	"C1orf210"
"585"	"ENSG00000066056.13"	"TIE1"
"586"	"ENSG00000117400.16"	"MPL"
"587"	"ENSG00000117399.13"	"CDC20"
"588"	"ENSG00000066322.14"	"ELOVL1"
"589"	"ENSG00000159479.16"	"MED8"
"590"	"ENSG00000198198.15"	"SZT2"
"591"	"ENSG00000178922.16"	"HYI"
"592"	"ENSG00000142949.16"	"PTPRF"
"593"	"ENSG00000066135.12"	"KDM4A"
"594"	"ENSG00000126091.19"	"ST3GAL3"
"595"	"ENSG00000117407.16"	"ARTN"
"596"	"ENSG00000117408.10"	"IPO13"
"597"	"ENSG00000132768.13"	"DPH2"
"598"	"ENSG00000117410.13"	"ATP6V0B"
"599"	"ENSG00000117411.16"	"B4GALT2"
"600"	"ENSG00000159214.12"	"CCDC24"
"601"	"ENSG00000196517.11"	"SLC6A9"
"602"	"ENSG00000171872.4"	"KLF17"
"603"	"ENSG00000283039.1"	"KLF18"
"604"	"ENSG00000178028.13"	"DMAP1"
"605"	"ENSG00000117419.14"	"ERI3"
"606"	"ENSG00000187147.17"	"RNF220"
"607"	"ENSG00000126106.13"	"TMEM53"
"608"	"ENSG00000198520.10"	"C1orf228"
"609"	"ENSG00000142945.12"	"KIF2C"
"610"	"ENSG00000142937.11"	"RPS8"
"611"	"ENSG00000142959.4"	"BEST4"
"612"	"ENSG00000173846.12"	"PLK3"
"613"	"ENSG00000188396.3"	"TCTEX1D4"
"614"	"ENSG00000222009.8"	"BTBD19"
"615"	"ENSG00000117425.13"	"PTCH2"
"616"	"ENSG00000070785.16"	"EIF2B3"
"617"	"ENSG00000126107.14"	"HECTD3"
"618"	"ENSG00000126088.13"	"UROD"
"619"	"ENSG00000162415.6"	"ZSWIM5"
"620"	"ENSG00000186603.5"	"HPDL"
"621"	"ENSG00000132781.17"	"MUTYH"
"622"	"ENSG00000132773.11"	"TOE1"
"623"	"ENSG00000070759.16"	"TESK2"
"624"	"ENSG00000280670.2"	"CCDC163"
"625"	"ENSG00000132763.14"	"MMACHC"
"626"	"ENSG00000117450.13"	"PRDX1"
"627"	"ENSG00000117448.13"	"AKR1A1"
"628"	"ENSG00000132780.16"	"NASP"
"629"	"ENSG00000159588.14"	"CCDC17"
"630"	"ENSG00000159592.10"	"GPBP1L1"
"631"	"ENSG00000159596.6"	"TMEM69"
"632"	"ENSG00000197429.10"	"IPP"
"633"	"ENSG00000086015.20"	"MAST2"
"634"	"ENSG00000117461.14"	"PIK3R3"
"635"	"ENSG00000278139.1"	"AL358075.4"
"636"	"ENSG00000117472.9"	"TSPAN1"
"637"	"ENSG00000250719.1"	"AL672043.1"
"638"	"ENSG00000085998.13"	"POMGNT1"
"639"	"ENSG00000171357.5"	"LURAP1"
"640"	"ENSG00000085999.11"	"RAD54L"
"641"	"ENSG00000132128.16"	"LRRC41"
"642"	"ENSG00000173660.11"	"UQCRH"
"643"	"ENSG00000117481.10"	"NSUN4"
"644"	"ENSG00000117480.15"	"FAAH"
"645"	"ENSG00000197587.10"	"DMBX1"
"646"	"ENSG00000282881.1"	"AL136373.1"
"647"	"ENSG00000162456.9"	"KNCN"
"648"	"ENSG00000079277.19"	"MKNK1"
"649"	"ENSG00000142961.14"	"MOB3C"
"650"	"ENSG00000123472.12"	"ATPAF1"
"651"	"ENSG00000186118.8"	"TEX38"
"652"	"ENSG00000159658.10"	"EFCAB14"
"653"	"ENSG00000142973.13"	"CYP4B1"
"654"	"ENSG00000187048.12"	"CYP4A11"
"655"	"ENSG00000186377.7"	"CYP4X1"
"656"	"ENSG00000186160.4"	"CYP4Z1"
"657"	"ENSG00000162365.11"	"CYP4A22"
"658"	"ENSG00000162366.7"	"PDZK1IP1"
"659"	"ENSG00000162367.11"	"TAL1"
"660"	"ENSG00000123473.15"	"STIL"
"661"	"ENSG00000162368.13"	"CMPK1"
"662"	"ENSG00000186790.5"	"FOXE3"
"663"	"ENSG00000186564.5"	"FOXD2"
"664"	"ENSG00000269113.3"	"TRABD2B"
"665"	"ENSG00000117834.12"	"SLC5A9"
"666"	"ENSG00000132122.11"	"SPATA6"
"667"	"ENSG00000186094.16"	"AGBL4"
"668"	"ENSG00000162373.12"	"BEND5"
"669"	"ENSG00000162374.16"	"ELAVL4"
"670"	"ENSG00000142700.11"	"DMRTA2"
"671"	"ENSG00000185104.19"	"FAF1"
"672"	"ENSG00000123080.10"	"CDKN2C"
"673"	"ENSG00000204006.8"	"C1orf185"
"674"	"ENSG00000123091.4"	"RNF11"
"675"	"ENSG00000085831.15"	"TTC39A"
"676"	"ENSG00000085832.16"	"EPS15"
"677"	"ENSG00000117859.18"	"OSBPL9"
"678"	"ENSG00000078618.21"	"NRDC"
"679"	"ENSG00000169213.6"	"RAB3B"
"680"	"ENSG00000117862.11"	"TXNDC12"
"681"	"ENSG00000198841.3"	"KTI12"
"682"	"ENSG00000134717.17"	"BTF3L4"
"683"	"ENSG00000157077.14"	"ZFYVE9"
"684"	"ENSG00000154222.14"	"CC2D1B"
"685"	"ENSG00000085840.12"	"ORC1"
"686"	"ENSG00000134748.12"	"PRPF38A"
"687"	"ENSG00000134744.13"	"ZCCHC11"
"688"	"ENSG00000116157.5"	"GPX7"
"689"	"ENSG00000182183.14"	"FAM159A"
"690"	"ENSG00000162377.5"	"COA7"
"691"	"ENSG00000162378.12"	"ZYG11B"
"692"	"ENSG00000203995.9"	"ZYG11A"
"693"	"ENSG00000121310.16"	"ECHDC2"
"694"	"ENSG00000116171.17"	"SCP2"
"695"	"ENSG00000174348.13"	"PODN"
"696"	"ENSG00000162383.11"	"SLC1A7"
"697"	"ENSG00000157184.6"	"CPT2"
"698"	"ENSG00000162384.13"	"C1orf123"
"699"	"ENSG00000162385.10"	"MAGOH"
"700"	"ENSG00000157193.15"	"LRP8"
"701"	"ENSG00000143006.7"	"DMRTB1"
"702"	"ENSG00000174332.5"	"GLIS1"
"703"	"ENSG00000058804.11"	"NDC1"
"704"	"ENSG00000058799.14"	"YIPF1"
"705"	"ENSG00000211452.10"	"DIO1"
"706"	"ENSG00000081870.11"	"HSPB11"
"707"	"ENSG00000116212.14"	"LRRC42"
"708"	"ENSG00000203985.10"	"LDLRAD1"
"709"	"ENSG00000116209.11"	"TMEM59"
"710"	"ENSG00000116205.12"	"TCEANC2"
"711"	"ENSG00000256407.2"	"AL357673.1"
"712"	"ENSG00000157211.11"	"CDCP2"
"713"	"ENSG00000215883.10"	"CYB5RL"
"714"	"ENSG00000116221.15"	"MRPL37"
"715"	"ENSG00000157216.15"	"SSBP3"
"716"	"ENSG00000162390.17"	"ACOT11"
"717"	"ENSG00000162391.11"	"FAM151A"
"718"	"ENSG00000184313.19"	"MROH7"
"719"	"ENSG00000271723.5"	"MROH7-TTC4"
"720"	"ENSG00000243725.6"	"TTC4"
"721"	"ENSG00000162396.5"	"PARS2"
"722"	"ENSG00000006555.10"	"TTC22"
"723"	"ENSG00000162398.11"	"LEXM"
"724"	"ENSG00000116133.11"	"DHCR24"
"725"	"ENSG00000143001.4"	"TMEM61"
"726"	"ENSG00000162399.6"	"BSND"
"727"	"ENSG00000169174.10"	"PCSK9"
"728"	"ENSG00000162402.13"	"USP24"
"729"	"ENSG00000284686.1"	"AC119674.2"
"730"	"ENSG00000162407.8"	"PLPP3"
"731"	"ENSG00000162409.10"	"PRKAA2"
"732"	"ENSG00000187889.12"	"FYB2"
"733"	"ENSG00000157131.10"	"C8A"
"734"	"ENSG00000021852.12"	"C8B"
"735"	"ENSG00000173406.15"	"DAB1"
"736"	"ENSG00000162600.11"	"OMA1"
"737"	"ENSG00000184292.6"	"TACSTD2"
"738"	"ENSG00000162601.9"	"MYSM1"
"739"	"ENSG00000177606.6"	"JUN"
"740"	"ENSG00000172456.17"	"FGGY"
"741"	"ENSG00000134709.10"	"HOOK1"
"742"	"ENSG00000134716.9"	"CYP2J2"
"743"	"ENSG00000162598.13"	"C1orf87"
"744"	"ENSG00000162599.15"	"NFIA"
"745"	"ENSG00000162604.12"	"TM2D1"
"746"	"ENSG00000132849.19"	"PATJ"
"747"	"ENSG00000240563.1"	"L1TD1"
"748"	"ENSG00000132854.18"	"KANK4"
"749"	"ENSG00000162607.12"	"USP1"
"750"	"ENSG00000116641.17"	"DOCK7"
"751"	"ENSG00000132855.4"	"ANGPTL3"
"752"	"ENSG00000125703.14"	"ATG4C"
"753"	"ENSG00000187140.5"	"FOXD3"
"754"	"ENSG00000088035.15"	"ALG6"
"755"	"ENSG00000142856.16"	"ITGB3BP"
"756"	"ENSG00000203965.12"	"EFCAB7"
"757"	"ENSG00000079739.15"	"PGM1"
"758"	"ENSG00000185483.11"	"ROR1"
"759"	"ENSG00000177414.13"	"UBE2U"
"760"	"ENSG00000158966.13"	"CACHD1"
"761"	"ENSG00000162437.14"	"RAVER2"
"762"	"ENSG00000162434.11"	"JAK1"
"763"	"ENSG00000162433.14"	"AK4"
"764"	"ENSG00000116675.15"	"DNAJC6"
"765"	"ENSG00000213625.8"	"LEPROT"
"766"	"ENSG00000116678.19"	"LEPR"
"767"	"ENSG00000184588.17"	"PDE4B"
"768"	"ENSG00000118473.21"	"SGIP1"
"769"	"ENSG00000152760.9"	"TCTEX1D1"
"770"	"ENSG00000172410.4"	"INSL5"
"771"	"ENSG00000152763.16"	"WDR78"
"772"	"ENSG00000198160.14"	"MIER1"
"773"	"ENSG00000116704.7"	"SLC35D1"
"774"	"ENSG00000203963.11"	"C1orf141"
"775"	"ENSG00000162594.15"	"IL23R"
"776"	"ENSG00000081985.10"	"IL12RB2"
"777"	"ENSG00000142864.14"	"SERBP1"
"778"	"ENSG00000116717.11"	"GADD45A"
"779"	"ENSG00000172380.5"	"GNG12"
"780"	"ENSG00000162595.5"	"DIRAS3"
"781"	"ENSG00000116729.13"	"WLS"
"782"	"ENSG00000116745.6"	"RPE65"
"783"	"ENSG00000024526.16"	"DEPDC1"
"784"	"ENSG00000033122.18"	"LRRC7"
"785"	"ENSG00000066557.5"	"LRRC40"
"786"	"ENSG00000116754.13"	"SRSF11"
"787"	"ENSG00000118454.12"	"ANKRD13C"
"788"	"ENSG00000197568.13"	"HHLA3"
"789"	"ENSG00000116761.11"	"CTH"
"790"	"ENSG00000050628.20"	"PTGER3"
"791"	"ENSG00000132485.13"	"ZRANB2"
"792"	"ENSG00000172260.14"	"NEGR1"
"793"	"ENSG00000162620.15"	"LRRIQ3"
"794"	"ENSG00000254685.6"	"FPGT"
"795"	"ENSG00000259030.6"	"FPGT-TNNI3K"
"796"	"ENSG00000116783.14"	"TNNI3K"
"797"	"ENSG00000162621.6"	"LRRC53"
"798"	"ENSG00000178965.13"	"ERICH3"
"799"	"ENSG00000116791.13"	"CRYZ"
"800"	"ENSG00000162623.15"	"TYW3"
"801"	"ENSG00000162624.14"	"LHX8"
"802"	"ENSG00000137968.16"	"SLC44A5"
"803"	"ENSG00000117054.13"	"ACADM"
"804"	"ENSG00000137955.15"	"RABGGTB"
"805"	"ENSG00000057468.6"	"MSH4"
"806"	"ENSG00000154007.6"	"ASB17"
"807"	"ENSG00000184005.10"	"ST6GALNAC3"
"808"	"ENSG00000117069.14"	"ST6GALNAC5"
"809"	"ENSG00000142892.14"	"PIGK"
"810"	"ENSG00000154027.18"	"AK5"
"811"	"ENSG00000036549.12"	"ZZZ3"
"812"	"ENSG00000077254.14"	"USP33"
"813"	"ENSG00000180488.14"	"MIGA1"
"814"	"ENSG00000162614.18"	"NEXN"
"815"	"ENSG00000162613.16"	"FUBP1"
"816"	"ENSG00000162616.8"	"DNAJB4"
"817"	"ENSG00000137960.5"	"GIPC2"
"818"	"ENSG00000122420.9"	"PTGFR"
"819"	"ENSG00000137959.15"	"IFI44L"
"820"	"ENSG00000137965.10"	"IFI44"
"821"	"ENSG00000162618.13"	"ADGRL4"
"822"	"ENSG00000117114.19"	"ADGRL2"
"823"	"ENSG00000137941.16"	"TTLL7"
"824"	"ENSG00000142875.19"	"PRKACB"
"825"	"ENSG00000203943.8"	"SAMD13"
"826"	"ENSG00000137976.7"	"DNASE2B"
"827"	"ENSG00000117133.10"	"RPF1"
"828"	"ENSG00000174021.10"	"GNG5"
"829"	"ENSG00000122432.17"	"SPATA1"
"830"	"ENSG00000117151.12"	"CTBS"
"831"	"ENSG00000117155.16"	"SSX2IP"
"832"	"ENSG00000171517.5"	"LPAR3"
"833"	"ENSG00000153898.12"	"MCOLN2"
"834"	"ENSG00000162643.12"	"WDR63"
"835"	"ENSG00000055732.12"	"MCOLN3"
"836"	"ENSG00000097096.8"	"SYDE2"
"837"	"ENSG00000162642.13"	"C1orf52"
"838"	"ENSG00000142867.12"	"BCL10"
"839"	"ENSG00000153904.18"	"DDAH1"
"840"	"ENSG00000142871.16"	"CYR61"
"841"	"ENSG00000117174.10"	"ZNHIT6"
"842"	"ENSG00000171502.14"	"COL24A1"
"843"	"ENSG00000122417.15"	"ODF2L"
"844"	"ENSG00000137975.7"	"CLCA2"
"845"	"ENSG00000016490.15"	"CLCA1"
"846"	"ENSG00000016602.9"	"CLCA4"
"847"	"ENSG00000097033.14"	"SH3GLB1"
"848"	"ENSG00000183291.15"	"SELENOF"
"849"	"ENSG00000153936.16"	"HS2ST1"
"850"	"ENSG00000267561.2"	"AC093155.3"
"851"	"ENSG00000143013.12"	"LMO4"
"852"	"ENSG00000065243.19"	"PKN2"
"853"	"ENSG00000137947.11"	"GTF2B"
"854"	"ENSG00000137944.17"	"KYAT3"
"855"	"ENSG00000213516.9"	"RBMXL1"
"856"	"ENSG00000117226.11"	"GBP3"
"857"	"ENSG00000117228.9"	"GBP1"
"858"	"ENSG00000162645.12"	"GBP2"
"859"	"ENSG00000213512.1"	"GBP7"
"860"	"ENSG00000162654.8"	"GBP4"
"861"	"ENSG00000154451.14"	"GBP5"
"862"	"ENSG00000183347.14"	"GBP6"
"863"	"ENSG00000197147.13"	"LRRC8B"
"864"	"ENSG00000171488.14"	"LRRC8C"
"865"	"ENSG00000271949.1"	"AC093423.3"
"866"	"ENSG00000171492.14"	"LRRC8D"
"867"	"ENSG00000162664.16"	"ZNF326"
"868"	"ENSG00000143032.7"	"BARHL2"
"869"	"ENSG00000122482.20"	"ZNF644"
"870"	"ENSG00000162669.15"	"HFM1"
"871"	"ENSG00000097046.12"	"CDC7"
"872"	"ENSG00000069702.10"	"TGFBR3"
"873"	"ENSG00000137948.18"	"BRDT"
"874"	"ENSG00000172031.6"	"EPHX4"
"875"	"ENSG00000230667.5"	"SETSIP"
"876"	"ENSG00000284413.2"	"BTBD8"
"877"	"ENSG00000189195.11"	"AC104836.1"
"878"	"ENSG00000069712.12"	"KIAA1107"
"879"	"ENSG00000203910.8"	"C1orf146"
"880"	"ENSG00000174842.16"	"GLMN"
"881"	"ENSG00000122484.8"	"RPAP2"
"882"	"ENSG00000162676.11"	"GFI1"
"883"	"ENSG00000067208.14"	"EVI5"
"884"	"ENSG00000122406.12"	"RPL5"
"885"	"ENSG00000154511.11"	"FAM69A"
"886"	"ENSG00000143033.17"	"MTF2"
"887"	"ENSG00000117500.12"	"TMED5"
"888"	"ENSG00000122483.17"	"CCDC18"
"889"	"ENSG00000117505.12"	"DR1"
"890"	"ENSG00000137942.16"	"FNBP1L"
"891"	"ENSG00000137936.16"	"BCAR3"
"892"	"ENSG00000067334.13"	"DNTTIP2"
"893"	"ENSG00000023909.9"	"GCLM"
"894"	"ENSG00000198691.11"	"ABCA4"
"895"	"ENSG00000137962.12"	"ARHGAP29"
"896"	"ENSG00000117528.11"	"ABCD3"
"897"	"ENSG00000117525.13"	"F3"
"898"	"ENSG00000143036.16"	"SLC44A3"
"899"	"ENSG00000117519.15"	"CNN3"
"900"	"ENSG00000172339.9"	"ALG14"
"901"	"ENSG00000152078.9"	"TMEM56"
"902"	"ENSG00000271092.5"	"TMEM56-RWDD3"
"903"	"ENSG00000122481.16"	"RWDD3"
"904"	"ENSG00000117569.18"	"PTBP2"
"905"	"ENSG00000188641.12"	"DPYD"
"906"	"ENSG00000162627.16"	"SNX7"
"907"	"ENSG00000117598.11"	"PLPPR5"
"908"	"ENSG00000117600.12"	"PLPPR4"
"909"	"ENSG00000099260.10"	"PALMD"
"910"	"ENSG00000156869.12"	"FRRS1"
"911"	"ENSG00000162688.16"	"AGL"
"912"	"ENSG00000117620.14"	"SLC35A3"
"913"	"ENSG00000283761.1"	"AC118553.2"
"914"	"ENSG00000156875.13"	"MFSD14A"
"915"	"ENSG00000156876.9"	"SASS6"
"916"	"ENSG00000122435.9"	"TRMT13"
"917"	"ENSG00000122477.12"	"LRRC39"
"918"	"ENSG00000137992.14"	"DBT"
"919"	"ENSG00000137996.12"	"RTCA"
"920"	"ENSG00000079335.18"	"CDC14A"
"921"	"ENSG00000181656.6"	"GPR88"
"922"	"ENSG00000162692.10"	"VCAM1"
"923"	"ENSG00000162694.13"	"EXTL2"
"924"	"ENSG00000162695.11"	"SLC30A7"
"925"	"ENSG00000117543.20"	"DPH5"
"926"	"ENSG00000170989.8"	"S1PR1"
"927"	"ENSG00000118733.16"	"OLFM3"
"928"	"ENSG00000060718.20"	"COL11A1"
"929"	"ENSG00000185946.15"	"RNPC3"
"930"	"ENSG00000240038.6"	"AMY2B"
"931"	"ENSG00000243480.7"	"AMY2A"
"932"	"ENSG00000237763.9"	"AMY1A"
"933"	"ENSG00000174876.16"	"AMY1B"
"934"	"ENSG00000187733.6"	"AMY1C"
"935"	"ENSG00000198890.7"	"PRMT6"
"936"	"ENSG00000162631.18"	"NTNG1"
"937"	"ENSG00000134215.15"	"VAV3"
"938"	"ENSG00000085491.15"	"SLC25A24"
"939"	"ENSG00000196427.13"	"NBPF4"
"940"	"ENSG00000186086.18"	"NBPF6"
"941"	"ENSG00000162636.15"	"FAM102B"
"942"	"ENSG00000162639.15"	"HENMT1"
"943"	"ENSG00000134186.11"	"PRPF38B"
"944"	"ENSG00000143107.8"	"FNDC7"
"945"	"ENSG00000116266.10"	"STXBP3"
"946"	"ENSG00000162641.18"	"AKNAD1"
"947"	"ENSG00000274068.1"	"AL449266.1"
"948"	"ENSG00000121957.12"	"GPSM2"
"949"	"ENSG00000121940.15"	"CLCC1"
"950"	"ENSG00000085433.15"	"WDR47"
"951"	"ENSG00000197780.9"	"TAF13"
"952"	"ENSG00000215717.5"	"TMEM167B"
"953"	"ENSG00000179902.12"	"C1orf194"
"954"	"ENSG00000116299.16"	"KIAA1324"
"955"	"ENSG00000031698.12"	"SARS"
"956"	"ENSG00000143126.7"	"CELSR2"
"957"	"ENSG00000134222.16"	"PSRC1"
"958"	"ENSG00000221986.6"	"MYBPHL"
"959"	"ENSG00000134243.11"	"SORT1"
"960"	"ENSG00000143106.12"	"PSMA5"
"961"	"ENSG00000143028.8"	"SYPL2"
"962"	"ENSG00000162650.16"	"ATXN7L2"
"963"	"ENSG00000174151.14"	"CYB561D1"
"964"	"ENSG00000181754.6"	"AMIGO1"
"965"	"ENSG00000156097.12"	"GPR61"
"966"	"ENSG00000065135.10"	"GNAI3"
"967"	"ENSG00000134183.11"	"GNAT2"
"968"	"ENSG00000116337.15"	"AMPD2"
"969"	"ENSG00000168765.16"	"GSTM4"
"970"	"ENSG00000213366.12"	"GSTM2"
"971"	"ENSG00000134184.12"	"GSTM1"
"972"	"ENSG00000134201.10"	"GSTM5"
"973"	"ENSG00000134202.10"	"GSTM3"
"974"	"ENSG00000198758.10"	"EPS8L3"
"975"	"ENSG00000184371.13"	"CSF1"
"976"	"ENSG00000168710.17"	"AHCYL1"
"977"	"ENSG00000143093.14"	"STRIP1"
"978"	"ENSG00000156150.6"	"ALX3"
"979"	"ENSG00000186150.4"	"UBL4B"
"980"	"ENSG00000197106.6"	"SLC6A17"
"981"	"ENSG00000116396.14"	"KCNC4"
"982"	"ENSG00000162775.14"	"RBM15"
"983"	"ENSG00000168679.17"	"SLC16A4"
"984"	"ENSG00000134248.13"	"LAMTOR5"
"985"	"ENSG00000143125.5"	"PROK1"
"986"	"ENSG00000143105.7"	"KCNA10"
"987"	"ENSG00000177301.14"	"KCNA2"
"988"	"ENSG00000177272.8"	"KCNA3"
"989"	"ENSG00000143119.12"	"CD53"
"990"	"ENSG00000121931.15"	"LRIF1"
"991"	"ENSG00000156171.14"	"DRAM2"
"992"	"ENSG00000134255.13"	"CEPT1"
"993"	"ENSG00000162777.16"	"DENND2D"
"994"	"ENSG00000064886.13"	"CHI3L2"
"995"	"ENSG00000134216.18"	"CHIA"
"996"	"ENSG00000173947.13"	"PIFO"
"997"	"ENSG00000085465.12"	"OVGP1"
"998"	"ENSG00000116455.13"	"WDR77"
"999"	"ENSG00000116459.10"	"ATP5F1"
"1000"	"ENSG00000143110.11"	"C1orf162"
"1001"	"ENSG00000121933.18"	"TMIGD3"
"1002"	"ENSG00000282608.1"	"ADORA3"
"1003"	"ENSG00000116473.14"	"RAP1A"
"1004"	"ENSG00000197852.9"	"FAM212B"
"1005"	"ENSG00000064703.11"	"DDX20"
"1006"	"ENSG00000171385.9"	"KCND3"
"1007"	"ENSG00000143079.14"	"CTTNBP2NL"
"1008"	"ENSG00000134245.17"	"WNT2B"
"1009"	"ENSG00000007341.18"	"ST7L"
"1010"	"ENSG00000116489.12"	"CAPZA1"
"1011"	"ENSG00000155363.18"	"MOV10"
"1012"	"ENSG00000155366.16"	"RHOC"
"1013"	"ENSG00000271810.5"	"AL603832.3"
"1014"	"ENSG00000155367.15"	"PPM1J"
"1015"	"ENSG00000184599.13"	"FAM19A3"
"1016"	"ENSG00000155380.11"	"SLC16A1"
"1017"	"ENSG00000198799.11"	"LRIG2"
"1018"	"ENSG00000081026.18"	"MAGI3"
"1019"	"ENSG00000116793.15"	"PHTF1"
"1020"	"ENSG00000081019.13"	"RSBN1"
"1021"	"ENSG00000134242.15"	"PTPN22"
"1022"	"ENSG00000188761.11"	"BCL2L15"
"1023"	"ENSG00000134262.12"	"AP4B1"
"1024"	"ENSG00000118655.4"	"DCLRE1B"
"1025"	"ENSG00000163349.21"	"HIPK1"
"1026"	"ENSG00000116774.11"	"OLFML3"
"1027"	"ENSG00000134207.15"	"SYT6"
"1028"	"ENSG00000197323.11"	"TRIM33"
"1029"	"ENSG00000116752.5"	"BCAS2"
"1030"	"ENSG00000175984.14"	"DENND2C"
"1031"	"ENSG00000116748.21"	"AMPD1"
"1032"	"ENSG00000213281.4"	"NRAS"
"1033"	"ENSG00000009307.15"	"CSDE1"
"1034"	"ENSG00000052723.11"	"SIKE1"
"1035"	"ENSG00000198765.11"	"SYCP1"
"1036"	"ENSG00000134200.3"	"TSHB"
"1037"	"ENSG00000134198.9"	"TSPAN2"
"1038"	"ENSG00000134259.3"	"NGF"
"1039"	"ENSG00000173218.14"	"VANGL1"
"1040"	"ENSG00000118729.11"	"CASQ2"
"1041"	"ENSG00000177551.5"	"NHLH2"
"1042"	"ENSG00000163393.12"	"SLC22A15"
"1043"	"ENSG00000173212.4"	"MAB21L3"
"1044"	"ENSG00000163399.15"	"ATP1A1"
"1045"	"ENSG00000116815.15"	"CD58"
"1046"	"ENSG00000143061.17"	"IGSF3"
"1047"	"ENSG00000116824.4"	"CD2"
"1048"	"ENSG00000134247.9"	"PTGFRN"
"1049"	"ENSG00000134256.12"	"CD101"
"1050"	"ENSG00000116830.11"	"TTF2"
"1051"	"ENSG00000134253.9"	"TRIM45"
"1052"	"ENSG00000134258.16"	"VTCN1"
"1053"	"ENSG00000198162.12"	"MAN1A2"
"1054"	"ENSG00000183508.4"	"FAM46C"
"1055"	"ENSG00000196505.10"	"GDAP2"
"1056"	"ENSG00000065183.15"	"WDR3"
"1057"	"ENSG00000155761.13"	"SPAG17"
"1058"	"ENSG00000092607.13"	"TBX15"
"1059"	"ENSG00000116874.11"	"WARS2"
"1060"	"ENSG00000116882.14"	"HAO2"
"1061"	"ENSG00000203859.9"	"HSD3B2"
"1062"	"ENSG00000203857.9"	"HSD3B1"
"1063"	"ENSG00000143067.4"	"ZNF697"
"1064"	"ENSG00000092621.12"	"PHGDH"
"1065"	"ENSG00000134240.11"	"HMGCS2"
"1066"	"ENSG00000134193.14"	"REG4"
"1067"	"ENSG00000134249.6"	"ADAM30"
"1068"	"ENSG00000134250.19"	"NOTCH2"
"1069"	"ENSG00000265808.3"	"SEC22B"
"1070"	"ENSG00000273136.6"	"NBPF26"
"1071"	"ENSG00000263353.3"	"PPIAL4A"
"1072"	"ENSG00000198019.12"	"FCGR1B"
"1073"	"ENSG00000188610.12"	"FAM72B"
"1074"	"ENSG00000171943.11"	"SRGAP2C"
"1075"	"ENSG00000203818.7"	"HIST2H3PS2"
"1076"	"ENSG00000263513.5"	"FAM72C"
"1077"	"ENSG00000271567.1"	"PPIAL4E"
"1078"	"ENSG00000266338.6"	"NBPF15"
"1079"	"ENSG00000279782.1"	"PPIAL4F"
"1080"	"ENSG00000196369.11"	"SRGAP2B"
"1081"	"ENSG00000215784.5"	"FAM72D"
"1082"	"ENSG00000256374.2"	"PPIAL4D"
"1083"	"ENSG00000162825.16"	"NBPF20"
"1084"	"ENSG00000117262.18"	"GPR89A"
"1085"	"ENSG00000174827.13"	"PDZK1"
"1086"	"ENSG00000117281.15"	"CD160"
"1087"	"ENSG00000265491.4"	"RNF115"
"1088"	"ENSG00000186141.8"	"POLR3C"
"1089"	"ENSG00000186364.11"	"NUDT17"
"1090"	"ENSG00000131788.15"	"PIAS3"
"1091"	"ENSG00000198483.12"	"ANKRD35"
"1092"	"ENSG00000143127.12"	"ITGA10"
"1093"	"ENSG00000131779.10"	"PEX11B"
"1094"	"ENSG00000265241.6"	"RBM8A"
"1095"	"ENSG00000280778.1"	"AC243547.3"
"1096"	"ENSG00000271601.3"	"LIX1L"
"1097"	"ENSG00000272031.2"	"ANKRD34A"
"1098"	"ENSG00000121851.12"	"POLR3GL"
"1099"	"ENSG00000265972.5"	"TXNIP"
"1100"	"ENSG00000168509.19"	"HFE2"
"1101"	"ENSG00000271425.7"	"NBPF10"
"1102"	"ENSG00000213240.8"	"AC239799.1"
"1103"	"ENSG00000264343.5"	"NOTCH2NL"
"1104"	"ENSG00000270339.3"	"AC243756.1"
"1105"	"ENSG00000268043.7"	"NBPF12"
"1106"	"ENSG00000131791.7"	"PRKAB2"
"1107"	"ENSG00000131781.12"	"FMO5"
"1108"	"ENSG00000131778.18"	"CHD1L"
"1109"	"ENSG00000116128.10"	"BCL9"
